clean_label,aggre_label,worse_label,random_label1,random_label2,random_label3,img_index
6,6,6,6,6,6,20561
5,5,0,5,5,0,20562
2,2,4,4,2,2,20563
4,2,2,4,5,2,20564
7,7,7,7,7,7,20565
0,0,1,1,0,0,20566
7,7,7,7,7,7,20567
0,0,0,0,0,0,20568
3,0,0,3,1,0,20569
2,1,4,1,2,4,20570
3,3,3,3,3,3,20571
2,5,5,5,2,5,20572
4,0,2,4,0,2,20573
0,0,0,0,0,0,20574
4,9,2,9,4,2,20575
7,7,7,7,7,7,20576
3,3,5,3,5,3,20577
9,9,1,9,9,1,20578
2,2,2,2,2,2,20579
2,4,4,4,8,4,20580
7,7,7,7,7,7,20581
6,6,6,6,6,6,20582
3,3,3,3,3,3,20583
0,0,0,0,0,0,20584
4,4,4,4,4,4,20585
6,6,6,6,6,6,20586
9,9,1,1,9,9,20587
4,4,4,4,4,4,20588
2,2,2,2,2,2,20589
7,7,0,0,7,7,20590
3,3,5,3,5,3,20591
1,1,1,1,1,1,20592
3,3,6,3,5,6,20593
8,8,8,8,8,8,20594
1,1,9,1,1,9,20595
8,8,8,8,8,8,20596
6,6,6,6,6,6,20597
8,8,6,8,6,8,20598
9,9,9,9,9,9,20599
9,9,0,9,0,9,20600
3,5,7,5,5,7,20601
0,0,0,0,0,0,20602
5,5,2,5,5,2,20603
8,8,8,8,8,8,20604
1,1,1,1,1,1,20605
0,0,0,0,0,0,20606
7,7,7,7,7,7,20607
4,4,4,4,4,4,20608
6,6,3,6,3,6,20609
4,4,5,5,4,4,20610
0,0,9,9,0,0,20611
8,8,9,9,8,8,20612
9,9,1,1,9,9,20613
7,7,7,7,7,7,20614
5,5,7,7,5,5,20615
1,1,1,1,1,1,20616
8,8,8,8,8,8,20617
7,7,7,7,7,7,20618
1,1,1,1,1,1,20619
8,8,8,8,8,8,20620
2,2,2,2,2,2,20621
0,0,0,0,0,0,20622
6,6,5,6,5,6,20623
3,3,5,3,3,5,20624
3,3,3,3,3,3,20625
3,3,3,3,3,3,20626
5,3,4,3,5,4,20627
6,6,2,6,6,2,20628
4,4,4,4,4,4,20629
3,9,4,9,4,3,20630
3,3,3,3,3,3,20631
3,3,3,3,3,3,20632
2,2,2,2,2,2,20633
9,9,1,1,9,9,20634
9,9,3,9,1,3,20635
9,9,9,9,9,9,20636
1,1,1,1,1,1,20637
3,5,5,3,5,5,20638
3,3,5,5,3,3,20639
4,2,5,2,7,5,20640
6,6,5,5,6,6,20641
4,7,7,7,2,7,20642
1,8,9,8,9,1,20643
5,5,3,5,5,3,20644
2,5,5,5,2,5,20645
7,7,7,7,7,7,20646
5,5,5,5,5,5,20647
3,3,5,3,5,3,20648
1,1,1,1,1,1,20649
8,8,1,8,8,1,20650
2,2,2,2,2,2,20651
8,8,8,8,8,8,20652
9,9,9,9,9,9,20653
4,4,5,4,4,5,20654
4,4,4,4,4,4,20655
2,2,8,8,2,2,20656
9,9,9,9,9,9,20657
0,0,0,0,0,0,20658
4,4,0,4,4,0,20659
2,2,2,2,2,2,20660
1,1,1,1,1,1,20661
8,8,7,8,7,8,20662
6,6,6,6,6,6,20663
8,8,8,8,8,8,20664
9,9,9,9,9,9,20665
6,6,6,6,6,6,20666
1,1,0,0,1,1,20667
8,8,8,8,8,8,20668
5,5,8,5,5,8,20669
9,9,0,0,9,9,20670
2,2,2,2,2,2,20671
5,5,5,5,5,5,20672
2,2,2,2,2,2,20673
1,1,1,1,1,1,20674
9,8,1,9,8,1,20675
9,9,9,9,9,9,20676
8,8,1,8,1,8,20677
7,7,7,7,7,7,20678
9,9,9,9,9,9,20679
1,1,1,1,1,1,20680
7,7,7,7,7,7,20681
0,2,2,2,2,2,20682
9,9,9,9,9,9,20683
5,5,5,5,5,5,20684
3,9,5,3,9,5,20685
0,0,9,9,0,0,20686
6,6,6,6,6,6,20687
5,5,5,5,5,5,20688
6,6,4,6,6,4,20689
7,7,0,7,7,0,20690
3,3,3,3,3,3,20691
5,5,5,5,5,5,20692
9,9,9,9,9,9,20693
0,0,0,0,0,0,20694
2,2,6,2,2,6,20695
2,2,2,2,2,2,20696
9,9,9,9,9,9,20697
4,4,1,4,4,1,20698
7,7,7,7,7,7,20699
2,2,1,2,1,2,20700
7,7,5,5,7,7,20701
8,8,1,8,8,1,20702
2,2,2,2,2,2,20703
3,1,4,1,4,3,20704
8,8,2,8,2,8,20705
6,6,6,6,6,6,20706
7,7,6,7,7,6,20707
0,0,0,0,0,0,20708
0,0,0,0,0,0,20709
0,0,2,2,0,0,20710
8,8,8,8,8,8,20711
2,2,2,2,2,2,20712
9,9,9,9,9,9,20713
3,3,3,3,3,3,20714
5,5,0,5,0,5,20715
8,8,0,0,8,8,20716
6,6,4,6,4,6,20717
9,9,0,0,9,9,20718
8,2,2,8,2,2,20719
9,9,1,9,9,1,20720
3,3,5,3,5,3,20721
0,0,0,0,0,0,20722
0,0,0,0,0,0,20723
2,2,2,2,2,2,20724
1,1,1,1,1,1,20725
8,8,8,8,8,8,20726
8,8,8,8,8,8,20727
8,8,8,8,8,8,20728
9,9,9,9,9,9,20729
4,4,4,4,4,4,20730
1,9,9,9,1,9,20731
5,5,4,5,4,5,20732
5,5,5,5,5,5,20733
6,6,4,6,4,6,20734
9,9,9,9,9,9,20735
1,1,9,1,1,9,20736
2,2,2,2,2,2,20737
7,1,1,7,5,1,20738
8,8,8,8,8,8,20739
8,8,8,8,8,8,20740
7,7,8,7,7,8,20741
1,1,1,1,1,1,20742
0,0,0,0,0,0,20743
7,7,7,7,7,7,20744
1,1,1,1,1,1,20745
1,1,1,1,1,1,20746
5,5,8,5,8,5,20747
7,7,7,7,7,7,20748
8,8,8,8,8,8,20749
1,1,1,1,1,1,20750
0,0,0,0,0,0,20751
1,1,1,1,1,1,20752
1,1,1,1,1,1,20753
2,2,2,2,2,2,20754
6,2,2,2,2,2,20755
8,8,8,8,8,8,20756
7,7,7,7,7,7,20757
0,0,0,0,0,0,20758
0,0,0,0,0,0,20759
3,3,3,3,3,3,20760
1,0,9,1,0,9,20761
8,8,5,8,5,8,20762
0,0,0,0,0,0,20763
1,9,5,9,5,1,20764
9,9,9,9,9,9,20765
6,6,0,6,6,0,20766
6,6,6,6,6,6,20767
5,5,1,5,5,1,20768
4,2,2,2,2,4,20769
3,3,3,3,3,3,20770
6,6,9,6,6,9,20771
4,4,4,4,4,4,20772
7,7,4,4,7,7,20773
1,1,1,1,1,1,20774
6,6,8,6,8,6,20775
5,5,5,5,5,5,20776
1,1,9,1,9,1,20777
4,4,2,2,4,4,20778
2,2,7,7,2,2,20779
7,7,7,7,7,7,20780
1,1,9,9,1,1,20781
4,4,4,4,4,4,20782
1,1,1,1,1,1,20783
3,5,5,5,5,5,20784
4,4,4,4,4,4,20785
8,8,8,8,8,8,20786
9,1,2,1,9,2,20787
6,6,3,6,3,6,20788
6,6,6,6,6,6,20789
0,0,0,0,0,0,20790
7,7,2,2,7,7,20791
7,7,7,7,7,7,20792
2,2,2,2,2,2,20793
5,5,5,5,5,5,20794
0,0,1,0,1,0,20795
1,1,1,1,1,1,20796
2,2,2,2,2,2,20797
4,0,0,2,0,4,20798
9,9,9,9,9,9,20799
6,6,4,6,4,6,20800
5,5,5,5,5,5,20801
6,6,3,6,6,3,20802
6,6,6,6,6,6,20803
9,9,5,9,5,9,20804
2,2,4,4,2,2,20805
3,1,5,1,3,5,20806
5,5,0,5,0,5,20807
7,7,7,7,7,7,20808
5,5,5,5,5,5,20809
4,4,4,4,4,4,20810
1,1,1,1,1,1,20811
8,8,8,8,8,8,20812
0,0,0,0,0,0,20813
6,6,6,6,6,6,20814
4,4,4,4,4,4,20815
0,0,2,0,2,0,20816
0,0,8,0,0,8,20817
2,2,2,2,2,2,20818
7,7,7,7,7,7,20819
3,3,2,2,3,3,20820
6,6,1,1,6,6,20821
8,8,8,8,8,8,20822
4,4,6,4,6,4,20823
0,0,0,0,0,0,20824
9,9,9,9,9,9,20825
4,4,3,3,4,4,20826
9,0,1,0,9,1,20827
4,4,2,4,2,4,20828
1,1,1,1,1,1,20829
6,6,6,6,6,6,20830
0,0,0,0,0,0,20831
4,1,1,7,1,4,20832
4,4,4,4,4,4,20833
0,0,0,0,0,0,20834
1,1,1,1,1,1,20835
5,5,5,5,5,5,20836
5,5,5,5,5,5,20837
2,2,2,2,2,2,20838
2,2,2,2,2,2,20839
1,1,2,1,1,2,20840
8,8,8,8,8,8,20841
2,2,2,2,2,2,20842
1,1,1,1,1,1,20843
1,1,9,1,9,1,20844
2,2,2,2,2,2,20845
7,7,7,7,7,7,20846
6,6,6,6,6,6,20847
7,7,7,7,7,7,20848
3,3,3,3,3,3,20849
2,2,7,2,2,7,20850
9,9,9,9,9,9,20851
0,0,0,0,0,0,20852
6,6,6,6,6,6,20853
9,9,9,9,9,9,20854
9,9,9,9,9,9,20855
1,1,1,1,1,1,20856
1,1,1,1,1,1,20857
1,1,1,1,1,1,20858
2,2,6,2,6,2,20859
5,5,5,5,5,5,20860
5,5,5,5,5,5,20861
0,0,9,9,0,0,20862
8,8,1,8,8,1,20863
2,2,2,2,2,2,20864
1,1,9,1,1,9,20865
1,1,1,1,1,1,20866
8,8,8,8,8,8,20867
3,3,3,3,3,3,20868
9,9,1,9,1,9,20869
4,4,4,4,4,4,20870
4,4,9,4,9,4,20871
3,3,3,3,3,3,20872
8,8,8,8,8,8,20873
1,9,9,9,1,9,20874
8,8,0,9,8,0,20875
2,2,3,3,2,2,20876
3,3,7,7,3,3,20877
6,6,6,6,6,6,20878
7,7,7,7,7,7,20879
2,2,2,2,2,2,20880
6,6,6,6,6,6,20881
3,3,2,3,2,3,20882
7,7,9,9,7,7,20883
7,7,5,5,7,7,20884
6,6,5,5,6,6,20885
7,7,7,7,7,7,20886
6,4,4,6,7,4,20887
4,4,0,0,4,4,20888
8,8,9,9,8,8,20889
4,4,5,4,4,5,20890
0,0,0,0,0,0,20891
3,5,5,5,5,3,20892
7,7,7,7,7,7,20893
9,9,1,1,9,9,20894
1,9,2,9,2,1,20895
1,1,9,1,1,9,20896
1,1,5,1,1,5,20897
8,8,8,8,8,8,20898
5,5,7,5,5,7,20899
7,7,7,7,7,7,20900
9,9,7,9,7,9,20901
0,0,6,0,0,6,20902
7,7,7,7,7,7,20903
4,4,4,4,4,4,20904
5,5,2,5,5,2,20905
4,4,6,6,4,4,20906
1,1,1,1,1,1,20907
2,2,2,2,2,2,20908
8,8,8,8,8,8,20909
0,0,0,0,0,0,20910
1,1,1,1,1,1,20911
9,9,1,9,9,1,20912
8,8,9,8,1,9,20913
1,1,9,9,1,1,20914
9,9,9,9,9,9,20915
0,0,0,0,0,0,20916
3,3,3,3,3,3,20917
3,5,5,5,5,5,20918
6,6,6,6,6,6,20919
3,2,5,2,3,5,20920
6,6,6,6,6,6,20921
5,5,5,5,5,5,20922
4,4,7,4,4,7,20923
0,0,2,1,2,0,20924
9,9,9,9,9,9,20925
6,6,6,6,6,6,20926
6,6,8,6,6,8,20927
0,0,2,0,2,0,20928
3,3,3,3,3,3,20929
6,6,6,6,6,6,20930
1,1,2,1,2,1,20931
3,3,3,3,3,3,20932
1,1,1,1,1,1,20933
6,6,6,6,6,6,20934
6,2,2,2,2,6,20935
8,8,8,8,8,8,20936
1,1,3,1,3,1,20937
5,5,5,5,5,5,20938
5,5,5,5,5,5,20939
5,3,3,3,3,5,20940
2,2,2,2,2,2,20941
8,8,8,8,8,8,20942
9,9,3,9,3,9,20943
9,9,9,9,9,9,20944
6,6,6,6,6,6,20945
8,8,8,8,8,8,20946
9,9,9,9,9,9,20947
4,4,5,4,5,4,20948
8,8,8,8,8,8,20949
6,6,6,6,6,6,20950
1,1,1,1,1,1,20951
5,5,6,6,5,5,20952
3,5,5,5,5,3,20953
8,8,8,8,8,8,20954
9,9,2,9,2,9,20955
4,4,2,4,4,2,20956
2,2,2,2,2,2,20957
8,8,8,8,8,8,20958
2,2,2,2,2,2,20959
7,7,7,7,7,7,20960
3,3,3,3,3,3,20961
8,8,9,8,8,9,20962
3,3,3,3,3,3,20963
4,4,4,4,4,4,20964
3,3,3,3,3,3,20965
4,4,4,4,4,4,20966
4,4,2,4,4,2,20967
3,3,3,3,3,3,20968
0,0,0,0,0,0,20969
1,1,1,1,1,1,20970
7,7,7,7,7,7,20971
6,6,6,6,6,6,20972
0,0,8,0,0,8,20973
9,9,2,9,9,2,20974
6,6,5,6,5,6,20975
0,0,1,0,0,1,20976
6,2,5,2,6,5,20977
4,4,4,4,4,4,20978
7,7,7,7,7,7,20979
0,0,0,0,0,0,20980
6,6,6,6,6,6,20981
5,5,3,3,5,5,20982
0,0,0,0,0,0,20983
8,8,8,8,8,8,20984
0,0,0,0,0,0,20985
6,6,6,6,6,6,20986
4,4,4,4,4,4,20987
1,1,7,1,9,7,20988
7,7,7,7,7,7,20989
2,2,2,2,2,2,20990
5,5,3,5,5,3,20991
7,7,7,7,7,7,20992
6,4,4,4,6,4,20993
1,1,1,1,1,1,20994
9,9,9,9,9,9,20995
2,2,0,2,0,2,20996
0,4,4,0,4,4,20997
7,7,7,7,7,7,20998
8,8,5,5,8,8,20999
0,0,0,0,0,0,21000
7,7,7,7,7,7,21001
4,4,4,4,4,4,21002
1,1,1,1,1,1,21003
6,6,6,6,6,6,21004
8,8,8,8,8,8,21005
5,5,5,5,5,5,21006
7,7,7,7,7,7,21007
9,9,2,2,9,9,21008
5,5,3,3,5,5,21009
9,9,9,9,9,9,21010
5,5,5,5,5,5,21011
0,0,0,0,0,0,21012
8,8,9,8,9,8,21013
1,1,1,1,1,1,21014
3,3,2,3,2,3,21015
4,4,9,9,4,4,21016
3,3,3,3,3,3,21017
2,2,2,2,2,2,21018
6,6,6,6,6,6,21019
1,1,5,5,1,1,21020
4,4,4,4,4,4,21021
3,3,9,9,3,3,21022
0,0,0,0,0,0,21023
6,6,6,6,6,6,21024
7,7,7,7,7,7,21025
8,8,0,0,8,8,21026
1,1,1,1,1,1,21027
8,8,8,8,8,8,21028
5,5,2,2,5,5,21029
6,6,6,6,6,6,21030
2,2,4,4,2,2,21031
6,6,1,6,6,1,21032
4,9,9,6,4,9,21033
2,2,2,2,2,2,21034
5,5,5,5,5,5,21035
8,8,8,8,8,8,21036
6,6,5,6,5,6,21037
6,6,6,6,6,6,21038
2,2,2,2,2,2,21039
2,2,9,9,2,2,21040
4,4,1,1,4,4,21041
8,8,2,8,2,8,21042
0,0,9,9,0,0,21043
0,0,0,0,0,0,21044
9,1,4,1,4,9,21045
5,5,5,5,5,5,21046
6,6,6,6,6,6,21047
4,5,5,5,5,5,21048
3,6,6,6,0,6,21049
8,8,8,8,8,8,21050
7,7,8,8,7,7,21051
4,3,3,3,3,4,21052
3,5,2,5,5,2,21053
0,0,0,0,0,0,21054
3,3,3,3,3,3,21055
1,1,9,9,1,1,21056
2,2,2,2,2,2,21057
8,8,8,8,8,8,21058
5,5,3,5,3,5,21059
7,7,7,7,7,7,21060
5,5,5,5,5,5,21061
5,5,5,5,5,5,21062
2,2,2,2,2,2,21063
0,0,3,3,0,0,21064
9,9,9,9,9,9,21065
4,4,4,4,4,4,21066
9,9,9,9,9,9,21067
4,6,6,6,6,6,21068
7,7,7,7,7,7,21069
3,3,3,3,3,3,21070
0,0,0,0,0,0,21071
6,6,6,6,6,6,21072
1,1,9,1,9,1,21073
0,0,0,0,0,0,21074
5,5,3,5,5,3,21075
2,2,0,2,0,2,21076
5,5,5,5,5,5,21077
4,5,5,5,5,4,21078
6,6,6,6,6,6,21079
1,1,1,1,1,1,21080
4,4,0,4,4,0,21081
7,7,7,7,7,7,21082
7,7,7,7,7,7,21083
6,6,6,6,6,6,21084
3,3,3,3,3,3,21085
7,7,7,7,7,7,21086
0,0,0,0,0,0,21087
1,1,9,9,1,1,21088
5,5,1,5,1,5,21089
2,2,2,2,2,2,21090
6,6,3,6,3,6,21091
0,0,0,0,0,0,21092
9,9,1,5,9,1,21093
1,0,0,9,1,0,21094
0,1,9,1,1,9,21095
7,7,7,7,7,7,21096
6,6,6,6,6,6,21097
9,9,9,9,9,9,21098
2,2,9,2,9,2,21099
7,7,7,7,7,7,21100
7,7,7,7,7,7,21101
2,2,2,2,2,2,21102
3,3,4,3,4,3,21103
1,1,1,1,1,1,21104
0,0,0,0,0,0,21105
3,3,3,3,3,3,21106
7,8,8,6,5,8,21107
7,7,7,7,7,7,21108
7,7,7,7,7,7,21109
9,9,9,9,9,9,21110
8,8,8,8,8,8,21111
1,1,9,1,9,1,21112
7,7,7,7,7,7,21113
9,9,0,9,0,9,21114
2,2,2,2,2,2,21115
3,3,4,4,3,3,21116
4,7,7,4,7,7,21117
1,1,1,1,1,1,21118
0,0,1,1,0,0,21119
7,7,7,7,7,7,21120
9,9,9,9,9,9,21121
3,3,0,3,3,0,21122
8,8,7,9,7,8,21123
5,5,5,5,5,5,21124
6,3,3,3,3,3,21125
5,5,5,5,5,5,21126
5,9,9,9,1,9,21127
5,5,5,5,5,5,21128
9,9,1,1,9,9,21129
5,5,0,0,5,5,21130
2,2,3,2,2,3,21131
6,6,6,6,6,6,21132
9,9,9,9,9,9,21133
8,8,8,8,8,8,21134
2,2,2,2,2,2,21135
7,7,7,7,7,7,21136
1,1,1,1,1,1,21137
9,1,1,9,1,1,21138
2,2,2,2,2,2,21139
8,8,8,8,8,8,21140
1,1,2,1,2,1,21141
1,1,9,1,1,9,21142
0,0,8,0,8,0,21143
0,0,0,0,0,0,21144
2,2,2,2,2,2,21145
6,6,6,6,6,6,21146
3,5,5,5,5,3,21147
5,5,5,5,5,5,21148
1,1,6,1,6,1,21149
1,1,0,1,0,1,21150
1,1,9,9,1,1,21151
1,1,1,1,1,1,21152
1,1,1,1,1,1,21153
1,1,9,1,1,9,21154
6,6,6,6,6,6,21155
3,3,5,5,3,3,21156
8,8,8,8,8,8,21157
0,0,0,0,0,0,21158
9,8,8,8,9,8,21159
8,8,5,8,8,5,21160
4,1,1,5,1,4,21161
2,2,4,2,2,4,21162
2,2,2,2,2,2,21163
8,8,1,1,8,8,21164
8,8,8,8,8,8,21165
0,8,9,3,8,9,21166
2,2,2,2,2,2,21167
2,2,2,2,2,2,21168
8,8,3,8,8,3,21169
9,9,1,9,1,9,21170
4,0,0,0,7,0,21171
8,8,0,8,8,0,21172
4,4,4,4,4,4,21173
3,3,3,3,3,3,21174
8,8,0,8,0,8,21175
4,4,0,4,4,0,21176
6,6,1,1,6,6,21177
1,1,1,1,1,1,21178
5,5,5,5,5,5,21179
1,1,9,9,1,1,21180
1,1,1,1,1,1,21181
9,9,1,1,9,9,21182
6,6,6,6,6,6,21183
9,9,9,9,9,9,21184
7,7,6,6,7,7,21185
5,5,0,5,0,5,21186
4,4,4,4,4,4,21187
4,4,0,4,4,0,21188
2,2,0,0,2,2,21189
5,5,3,5,5,3,21190
4,4,0,4,4,0,21191
6,6,6,6,6,6,21192
3,3,3,3,3,3,21193
4,4,4,4,4,4,21194
0,0,0,0,0,0,21195
1,1,1,1,1,1,21196
4,2,6,2,4,6,21197
5,5,5,5,5,5,21198
1,1,3,1,3,1,21199
6,6,2,2,6,6,21200
4,4,4,4,4,4,21201
8,8,8,8,8,8,21202
9,9,9,9,9,9,21203
0,0,0,0,0,0,21204
2,2,2,2,2,2,21205
1,1,1,1,1,1,21206
3,3,3,3,3,3,21207
2,2,2,2,2,2,21208
9,9,9,9,9,9,21209
2,2,2,2,2,2,21210
7,7,5,7,7,5,21211
9,9,9,9,9,9,21212
9,9,1,9,9,1,21213
5,5,8,8,5,5,21214
1,1,1,1,1,1,21215
6,6,6,6,6,6,21216
0,0,0,0,0,0,21217
1,1,9,9,1,1,21218
9,9,9,9,9,9,21219
5,5,7,5,5,7,21220
9,9,6,9,6,9,21221
4,2,2,4,7,2,21222
2,2,3,3,2,2,21223
2,2,2,2,2,2,21224
7,7,7,7,7,7,21225
8,8,9,9,8,8,21226
0,0,3,0,3,0,21227
6,6,4,6,4,6,21228
4,5,5,5,5,4,21229
1,1,0,1,1,0,21230
0,0,2,0,2,0,21231
0,0,6,0,6,0,21232
5,5,5,5,5,5,21233
1,1,1,1,1,1,21234
5,5,4,4,5,5,21235
9,9,9,9,9,9,21236
9,0,1,0,9,1,21237
1,1,1,1,1,1,21238
3,2,2,4,2,3,21239
2,2,7,2,7,2,21240
8,8,8,8,8,8,21241
9,9,9,9,9,9,21242
0,0,0,0,0,0,21243
7,7,7,7,7,7,21244
1,1,1,1,1,1,21245
8,8,8,8,8,8,21246
2,2,2,2,2,2,21247
0,0,0,0,0,0,21248
8,8,8,8,8,8,21249
3,3,3,3,3,3,21250
4,4,7,4,4,7,21251
4,4,5,4,4,5,21252
8,8,2,8,8,2,21253
4,7,7,7,7,7,21254
7,7,7,7,7,7,21255
3,3,3,3,3,3,21256
8,8,8,8,8,8,21257
5,5,4,5,4,5,21258
0,0,0,0,0,0,21259
4,4,7,4,7,4,21260
5,5,5,5,5,5,21261
2,2,7,2,2,7,21262
8,8,8,8,8,8,21263
6,6,6,6,6,6,21264
5,5,3,5,5,3,21265
5,5,5,5,5,5,21266
8,8,8,8,8,8,21267
7,7,7,7,7,7,21268
7,7,7,7,7,7,21269
1,1,1,1,1,1,21270
5,5,5,5,5,5,21271
0,0,0,0,0,0,21272
9,9,1,9,1,9,21273
3,3,3,3,3,3,21274
0,0,0,0,0,0,21275
7,7,1,7,1,7,21276
3,3,3,3,3,3,21277
5,5,5,5,5,5,21278
5,5,5,5,5,5,21279
1,1,9,1,1,9,21280
4,4,7,7,4,4,21281
9,9,9,9,9,9,21282
1,1,9,1,1,9,21283
2,2,6,2,2,6,21284
2,2,2,2,2,2,21285
5,5,5,5,5,5,21286
3,2,7,2,7,3,21287
0,0,1,0,1,0,21288
9,9,1,9,1,9,21289
9,9,9,9,9,9,21290
9,9,9,9,9,9,21291
6,6,5,6,5,6,21292
1,1,9,1,1,9,21293
8,8,0,0,8,8,21294
8,8,8,8,8,8,21295
8,8,8,8,8,8,21296
0,8,6,8,8,6,21297
8,8,8,8,8,8,21298
3,3,3,3,3,3,21299
9,9,9,9,9,9,21300
7,7,2,2,7,7,21301
7,7,0,0,7,7,21302
4,4,4,4,4,4,21303
4,4,5,4,7,5,21304
0,0,0,0,0,0,21305
0,0,0,0,0,0,21306
4,4,8,4,4,8,21307
0,0,0,0,0,0,21308
1,1,9,1,9,1,21309
0,0,0,0,0,0,21310
6,6,1,6,6,1,21311
8,8,5,8,8,5,21312
6,6,6,6,6,6,21313
7,7,1,7,7,1,21314
3,2,4,3,2,4,21315
2,2,3,2,3,2,21316
7,2,2,4,2,7,21317
5,5,5,5,5,5,21318
8,8,2,8,8,2,21319
5,5,3,5,3,5,21320
2,7,7,7,2,7,21321
0,0,1,2,0,1,21322
4,4,4,4,4,4,21323
7,7,7,7,7,7,21324
5,5,5,5,5,5,21325
3,3,3,3,3,3,21326
4,4,3,3,4,4,21327
1,1,4,3,4,1,21328
7,7,7,7,7,7,21329
9,9,9,9,9,9,21330
1,1,1,1,1,1,21331
2,2,2,2,2,2,21332
1,1,9,9,1,1,21333
9,9,1,4,9,1,21334
7,5,6,5,6,7,21335
9,9,9,9,9,9,21336
8,8,8,8,8,8,21337
0,0,0,0,0,0,21338
8,8,8,8,8,8,21339
7,7,7,7,7,7,21340
4,4,3,4,3,4,21341
8,8,8,8,8,8,21342
7,7,9,7,7,9,21343
7,7,7,7,7,7,21344
0,0,0,0,0,0,21345
4,2,5,2,4,5,21346
3,5,5,5,5,5,21347
2,2,2,2,2,2,21348
6,6,6,6,6,6,21349
9,9,9,9,9,9,21350
3,3,3,3,3,3,21351
5,5,3,5,5,3,21352
7,7,0,7,0,7,21353
4,4,4,4,4,4,21354
9,9,9,9,9,9,21355
5,5,3,3,5,5,21356
6,6,6,6,6,6,21357
6,6,6,6,6,6,21358
6,6,2,2,6,6,21359
0,0,2,0,0,2,21360
8,8,6,8,8,6,21361
6,6,6,6,6,6,21362
2,1,6,1,1,6,21363
4,4,7,7,4,4,21364
2,2,2,2,2,2,21365
3,3,3,3,3,3,21366
7,7,7,7,7,7,21367
3,3,5,6,3,5,21368
1,1,8,1,1,8,21369
5,5,5,5,5,5,21370
7,7,7,7,7,7,21371
9,0,5,0,5,9,21372
3,3,2,2,3,3,21373
8,8,0,0,8,8,21374
9,9,4,9,4,9,21375
9,9,9,9,9,9,21376
8,8,2,8,2,8,21377
7,7,7,7,7,7,21378
5,5,5,5,5,5,21379
9,9,9,9,9,9,21380
7,7,7,7,7,7,21381
4,7,7,7,7,7,21382
8,8,8,8,8,8,21383
1,1,1,1,1,1,21384
4,4,4,4,4,4,21385
0,0,0,0,0,0,21386
0,0,0,0,0,0,21387
7,7,6,6,7,7,21388
4,4,4,4,4,4,21389
9,9,9,9,9,9,21390
4,4,4,4,4,4,21391
2,2,2,2,2,2,21392
0,0,0,0,0,0,21393
7,7,7,7,7,7,21394
8,8,3,8,8,3,21395
7,7,5,7,7,5,21396
1,1,1,1,1,1,21397
1,1,9,1,9,1,21398
2,2,2,2,2,2,21399
3,3,3,3,3,3,21400
9,9,9,9,9,9,21401
3,3,2,3,3,2,21402
2,2,3,2,2,3,21403
0,8,8,5,8,0,21404
4,4,3,4,3,4,21405
9,9,9,9,9,9,21406
1,1,1,1,1,1,21407
9,9,2,9,9,2,21408
7,7,7,7,7,7,21409
7,7,1,1,7,7,21410
9,9,5,9,9,5,21411
2,0,0,9,0,2,21412
0,0,0,0,0,0,21413
8,8,8,8,8,8,21414
3,3,3,3,3,3,21415
1,0,0,1,3,0,21416
4,4,4,4,4,4,21417
1,1,9,9,1,1,21418
4,4,6,5,6,4,21419
3,3,7,7,3,3,21420
5,5,7,5,7,5,21421
1,1,1,1,1,1,21422
1,1,1,1,1,1,21423
6,6,6,6,6,6,21424
4,4,4,4,4,4,21425
2,2,2,2,2,2,21426
8,8,8,8,8,8,21427
5,5,3,3,5,5,21428
1,1,1,1,1,1,21429
7,7,0,7,0,7,21430
8,8,1,1,8,8,21431
8,8,8,8,8,8,21432
2,2,6,2,6,2,21433
8,8,1,8,1,8,21434
6,6,2,6,2,6,21435
5,5,3,3,5,5,21436
1,1,9,1,1,9,21437
6,6,6,6,6,6,21438
0,0,0,0,0,0,21439
0,0,0,0,0,0,21440
7,7,7,7,7,7,21441
2,2,2,2,2,2,21442
8,8,0,8,0,8,21443
8,8,7,8,8,7,21444
9,9,8,9,8,9,21445
2,2,2,2,2,2,21446
6,6,6,6,6,6,21447
1,1,1,1,1,1,21448
5,2,3,2,3,5,21449
5,5,5,5,5,5,21450
8,8,8,8,8,8,21451
2,2,7,3,2,7,21452
4,4,4,4,4,4,21453
4,4,4,4,4,4,21454
1,1,1,1,1,1,21455
8,8,1,1,8,8,21456
8,8,9,8,8,9,21457
0,0,0,0,0,0,21458
3,3,3,3,3,3,21459
4,4,4,4,4,4,21460
9,9,7,9,9,7,21461
3,5,5,5,2,5,21462
6,6,6,6,6,6,21463
8,8,1,8,8,1,21464
5,5,7,5,7,5,21465
0,0,0,0,0,0,21466
0,0,0,0,0,0,21467
3,3,3,3,3,3,21468
0,0,0,0,0,0,21469
9,9,9,9,9,9,21470
9,9,1,1,9,9,21471
0,0,0,0,0,0,21472
4,4,4,4,4,4,21473
1,1,1,1,1,1,21474
6,6,5,6,6,5,21475
2,2,2,2,2,2,21476
8,1,1,1,8,1,21477
9,9,9,9,9,9,21478
8,8,1,8,1,8,21479
4,7,7,4,7,7,21480
6,6,6,6,6,6,21481
7,7,7,7,7,7,21482
8,8,8,8,8,8,21483
8,8,8,8,8,8,21484
9,9,9,9,9,9,21485
2,2,3,4,3,2,21486
2,2,3,2,3,2,21487
0,0,0,0,0,0,21488
9,9,9,9,9,9,21489
2,2,2,2,2,2,21490
2,2,2,2,2,2,21491
